gender,age,height,weight,region,hukou,education,health,appearance,iq,family_bg,assets,income
女,26.5,161.0,47.8,三线城市,一线户籍,4.6,良好,81.4,111.7,工薪,12.75,11831.29
男,26.2,174.6,85.0,一线城市,一线户籍,7.9,优秀,40.6,93.8,中产,19.15,3284975103.75
女,31.1,162.3,56.4,农村地区,二线户籍,7.5,优秀,56.4,140.0,困难,21.37,9352177.59
女,27.5,164.8,47.6,三线城市,农村户籍,10.0,一般,63.4,97.4,中产,3.94,514827812.57
女,22.5,161.6,46.2,一线城市,一线户籍,10.0,优秀,74.8,99.1,困难,11.53,1.4724941454473512e+16
女,25.6,158.7,55.8,三线城市,农村户籍,9.7,较差,62.2,86.8,中产,36.63,10.57
男,18.0,174.0,83.2,二线城市,三线户籍,5.6,良好,65.4,87.4,工薪,1.53,1925.36
女,35.5,146.1,69.3,农村地区,农村户籍,4.6,优秀,59.6,82.8,中产,109.01,373.69
女,36.1,145.9,63.8,农村地区,三线户籍,10.0,良好,61.1,106.2,困难,199.36,0.03
女,43.4,167.6,47.4,二线城市,一线户籍,5.9,良好,82.9,99.9,工薪,18.27,2319625.79
男,41.8,176.6,58.5,二线城市,农村户籍,3.0,一般,70.6,111.4,中产,44.16,0.01
男,45.4,169.4,59.3,二线城市,三线户籍,8.5,良好,78.2,81.6,困难,15.14,598709398.12
男,44.4,183.1,55.5,三线城市,二线户籍,7.0,良好,61.1,91.9,工薪,7.87,1900.51
女,26.5,160.8,48.3,农村地区,三线户籍,4.9,一般,45.3,98.5,困难,24.28,440127248.54
男,39.9,167.7,69.7,一线城市,二线户籍,10.0,一般,68.9,91.2,中产,12.67,1221789.28
女,25.9,167.7,44.1,二线城市,二线户籍,9.8,较差,56.5,82.0,富裕,28.67,3261081159.99
女,29.7,158.6,59.5,二线城市,农村户籍,4.5,良好,49.6,74.7,中产,3.23,1751579525.7
女,34.1,162.5,66.5,二线城市,二线户籍,7.7,良好,52.9,103.3,困难,53.71,87058397.26
男,43.3,182.2,81.6,一线城市,三线户籍,9.3,良好,46.1,105.0,中产,25.13,4.74
女,37.0,151.6,56.9,三线城市,二线户籍,6.3,优秀,88.7,83.8,工薪,2.86,4260.71
男,38.1,161.4,79.3,三线城市,三线户籍,5.8,优秀,63.1,116.1,困难,31.2,1662312488863359.0
女,22.5,157.6,58.9,二线城市,农村户籍,3.9,一般,43.3,100.4,富裕,2.96,46749.37
女,29.1,165.2,62.2,三线城市,二线户籍,9.9,优秀,57.2,103.1,工薪,6.12,64080.65
男,35.4,163.5,73.0,农村地区,三线户籍,5.0,优秀,88.8,100.3,工薪,1.87,196333.68
男,39.9,170.7,72.7,三线城市,农村户籍,4.8,较差,66.3,79.9,中产,40.93,1604483503735.86
女,28.2,160.7,51.6,农村地区,农村户籍,6.7,良好,70.7,106.3,中产,10.03,5696641.84
男,30.7,169.7,75.8,二线城市,三线户籍,1.6,良好,63.2,101.9,困难,3.8,924852131.57
男,22.0,181.6,64.6,二线城市,二线户籍,3.4,良好,83.9,84.4,困难,11.79,186.26
男,39.6,173.1,55.3,一线城市,三线户籍,8.8,优秀,80.4,92.1,工薪,15.63,12285801778.01
男,18.0,170.0,57.3,二线城市,三线户籍,4.2,良好,87.1,95.4,工薪,30.91,0.0
女,26.3,166.8,57.2,一线城市,三线户籍,0.0,良好,43.3,110.2,困难,77.07,2.59
女,26.6,160.3,40.5,一线城市,三线户籍,7.3,良好,67.7,108.8,中产,19.63,1084320543.91
女,22.7,156.5,54.5,三线城市,农村户籍,4.6,良好,64.6,112.1,困难,17.84,1.1209449615944903e+19
女,20.9,159.3,60.4,三线城市,三线户籍,5.7,较差,77.3,89.2,工薪,10.45,0.48
女,23.3,166.0,57.3,二线城市,三线户籍,4.8,优秀,63.2,107.0,工薪,7.68,1843782860173626.2
男,31.0,185.0,76.2,一线城市,三线户籍,7.4,良好,62.2,115.0,工薪,5.7,21128814.03
女,20.0,158.4,46.5,三线城市,三线户籍,9.2,良好,72.0,91.1,中产,0.49,195094148915.18
女,29.7,164.0,63.9,二线城市,农村户籍,6.7,优秀,61.1,88.2,中产,20.45,323165.54
女,40.7,161.8,44.3,一线城市,农村户籍,5.1,良好,57.3,84.2,富裕,4.85,44896546578073.86
女,41.6,167.8,60.0,三线城市,农村户籍,6.1,优秀,64.5,95.5,工薪,2.59,553068343668.21
女,26.8,157.9,54.5,二线城市,一线户籍,4.5,一般,69.2,97.8,富裕,10.94,0.0
女,41.4,161.4,47.1,二线城市,二线户籍,5.5,一般,58.5,97.6,工薪,1.46,78590818520.37
男,24.4,174.0,58.1,一线城市,农村户籍,9.1,良好,57.4,93.7,困难,29.99,610376.44
女,40.2,160.9,48.9,农村地区,一线户籍,7.0,优秀,74.4,84.0,工薪,42.37,143398421222.02
女,34.5,162.8,54.7,一线城市,农村户籍,8.8,良好,41.1,116.4,工薪,11.37,7035561286211.48
男,30.5,180.1,70.0,三线城市,二线户籍,4.6,良好,51.9,93.9,困难,68.82,1593258.97
女,25.2,155.4,64.9,三线城市,二线户籍,4.6,一般,33.3,104.0,工薪,107.68,127994828.6
男,21.8,173.0,64.9,二线城市,三线户籍,5.7,优秀,70.5,100.7,工薪,69.47,6920856667.55
男,38.8,178.5,66.4,一线城市,三线户籍,5.5,良好,62.0,132.2,工薪,14.1,1530904.16
男,22.7,178.2,68.1,三线城市,二线户籍,2.6,良好,45.8,74.7,困难,13.07,25529535092.38
女,30.9,164.1,40.2,农村地区,二线户籍,5.3,良好,82.5,101.9,中产,0.79,130029250.45
女,39.6,155.7,55.9,一线城市,三线户籍,10.0,优秀,56.5,102.3,中产,39.7,5.5
女,33.2,163.2,64.8,二线城市,农村户籍,8.2,优秀,66.0,100.2,富裕,33.27,31852642015899.62
男,33.9,170.0,63.0,二线城市,农村户籍,9.1,良好,67.1,91.9,富裕,928.55,524513345484.71
男,29.2,177.6,82.8,农村地区,二线户籍,6.3,良好,79.1,117.4,富裕,42.0,58261.18
女,35.9,153.5,52.1,三线城市,农村户籍,8.0,良好,77.0,77.6,工薪,15.94,5094095924630.55
女,25.2,158.4,58.6,一线城市,三线户籍,5.5,一般,54.9,118.5,中产,15.64,0.0
男,29.4,175.5,67.8,二线城市,农村户籍,5.0,优秀,67.6,95.5,工薪,9.74,657.05
男,21.7,172.7,75.4,二线城市,农村户籍,10.0,优秀,42.9,90.6,困难,22.6,10618206.43
男,37.9,167.8,47.6,三线城市,农村户籍,8.9,一般,97.6,70.0,中产,29.99,0.01
女,18.0,161.5,51.0,二线城市,三线户籍,9.3,良好,68.3,80.2,工薪,7.91,121345037915.66
女,27.9,157.3,55.2,农村地区,农村户籍,2.8,优秀,45.0,110.6,困难,7.72,4227193.35
男,32.6,177.6,75.6,三线城市,一线户籍,7.0,一般,51.5,86.1,困难,61.98,9032864304.9
男,44.7,176.7,59.7,二线城市,农村户籍,7.7,良好,67.8,75.1,中产,31.61,517284418.55
男,37.3,170.0,69.0,二线城市,三线户籍,3.2,一般,50.9,103.1,富裕,23.79,0.13
男,43.8,171.3,74.3,三线城市,二线户籍,7.0,优秀,62.9,102.7,中产,2.2,1.7
男,30.8,171.8,63.4,一线城市,三线户籍,10.0,优秀,58.4,88.7,困难,8.79,11838932.5
女,22.4,165.0,46.6,三线城市,农村户籍,5.7,一般,70.3,81.1,工薪,5.88,8712.92
女,19.2,151.0,45.3,一线城市,农村户籍,5.6,优秀,60.5,82.1,中产,9.9,3061111956.28
男,18.0,176.9,75.7,一线城市,三线户籍,8.6,良好,48.9,94.4,困难,15.25,1153710175.99
女,19.1,162.7,48.6,三线城市,二线户籍,6.3,良好,66.6,127.6,工薪,13.34,288113.67
男,18.0,185.8,75.4,三线城市,三线户籍,4.7,良好,50.6,87.7,工薪,7.65,131425224.15
男,26.4,178.0,71.8,一线城市,农村户籍,5.6,较差,63.0,102.8,中产,3.85,6438586.41
男,29.7,171.5,69.7,三线城市,三线户籍,9.7,良好,43.4,126.6,中产,2.97,4711.67
男,18.0,173.0,64.0,农村地区,三线户籍,8.1,优秀,60.2,119.5,工薪,3.28,78242.12
男,30.7,181.1,76.6,二线城市,一线户籍,4.8,良好,59.7,124.6,困难,34.55,25063490.53
女,25.8,165.2,58.6,二线城市,二线户籍,7.1,优秀,49.9,108.2,中产,6.23,2.77
男,31.9,181.4,68.4,三线城市,三线户籍,7.2,一般,83.8,91.4,工薪,9.33,1130314.29
男,34.7,174.2,80.1,农村地区,农村户籍,8.1,一般,53.4,96.9,富裕,9.0,0.37
男,40.8,167.3,73.8,三线城市,三线户籍,4.1,良好,66.7,87.6,工薪,41.5,81108681362.38
女,35.3,161.0,57.0,一线城市,二线户籍,10.0,良好,67.3,107.7,工薪,3.28,2579670807392500.0
女,28.5,160.2,47.1,二线城市,三线户籍,9.2,较差,60.0,100.4,工薪,15.63,13.96
男,25.9,169.6,68.1,一线城市,三线户籍,5.8,优秀,88.1,99.9,工薪,2.66,223.07
女,27.1,168.2,52.6,三线城市,三线户籍,5.5,良好,55.2,90.1,工薪,16.86,4373353.53
女,39.5,162.4,67.9,二线城市,农村户籍,8.5,优秀,55.6,94.6,工薪,33.44,302766509.56
男,19.1,170.9,73.5,农村地区,一线户籍,6.2,一般,77.3,101.0,中产,37.6,8767.95
男,26.3,181.5,77.8,一线城市,二线户籍,6.2,良好,63.7,106.6,工薪,11.83,0.07
男,18.0,167.7,80.0,一线城市,一线户籍,7.9,良好,39.4,94.7,中产,3.4,597812816331883.6
女,30.3,168.7,46.7,农村地区,三线户籍,8.1,良好,70.2,111.6,工薪,1.8,339.03
男,40.0,173.1,57.1,二线城市,三线户籍,7.1,一般,80.0,97.3,中产,28.36,0.07
女,36.6,161.5,51.1,农村地区,二线户籍,3.3,优秀,44.8,119.6,中产,0.64,5377.15
女,27.1,162.3,56.7,二线城市,农村户籍,8.1,良好,84.5,95.6,工薪,9.1,1644412558.19
女,20.9,156.9,60.9,三线城市,三线户籍,3.1,较差,58.7,123.2,富裕,81.51,6.19
女,23.0,168.1,49.6,二线城市,三线户籍,5.0,一般,67.8,88.6,中产,10.11,0.36
女,31.0,155.0,64.5,三线城市,二线户籍,3.9,一般,69.4,92.0,困难,255.97,1306101786.75
男,28.4,172.9,86.0,二线城市,农村户籍,5.2,优秀,69.5,81.0,困难,36.93,7.34
女,33.5,157.6,56.6,二线城市,二线户籍,5.6,良好,34.1,105.1,中产,19.47,1.96
女,18.0,161.3,48.4,三线城市,三线户籍,3.1,优秀,53.3,113.5,困难,18.46,13283739.64
女,33.8,155.9,69.7,农村地区,二线户籍,8.4,良好,70.8,76.6,中产,10.62,2779070.23
男,20.1,172.8,69.9,二线城市,二线户籍,5.6,一般,39.5,108.8,中产,11.41,74308.08
女,18.0,158.0,55.6,一线城市,三线户籍,5.5,一般,58.3,126.5,中产,4.04,8719221655.93
男,33.9,170.5,72.4,农村地区,二线户籍,6.8,优秀,47.4,93.6,富裕,29.39,34.44
男,41.0,170.3,66.5,二线城市,农村户籍,5.4,优秀,64.5,136.3,工薪,4.41,22458358.85
男,38.9,186.1,82.7,二线城市,一线户籍,7.1,优秀,65.4,70.0,困难,30.42,9962.61
男,18.1,171.7,69.8,一线城市,三线户籍,6.6,良好,42.8,100.9,中产,124.93,3.02
女,26.0,168.9,64.6,三线城市,一线户籍,4.5,较差,63.0,78.3,中产,1.1,33078.83
女,28.4,164.7,52.3,农村地区,三线户籍,4.8,优秀,69.1,133.1,中产,8.66,169855.15
男,20.0,159.4,71.4,三线城市,二线户籍,6.1,良好,52.3,96.9,中产,10.18,22663868.29
女,36.3,157.6,61.2,三线城市,二线户籍,3.7,良好,67.9,82.8,工薪,16.1,1283.61
男,24.3,171.3,47.9,三线城市,农村户籍,7.2,良好,52.0,114.5,中产,1.88,2844997999.99
男,40.1,165.9,66.6,农村地区,三线户籍,3.7,优秀,52.6,114.6,工薪,25.76,22089.18
女,18.0,160.3,52.9,二线城市,三线户籍,9.7,一般,53.3,123.3,困难,15.41,2042277672805516.2
男,27.6,175.2,71.5,二线城市,二线户籍,4.6,良好,61.7,98.2,工薪,12.24,114054765554.88
女,30.5,155.9,42.0,二线城市,农村户籍,5.8,优秀,71.7,97.8,中产,2.91,58918895510929.18
女,34.0,162.2,71.8,农村地区,三线户籍,5.4,良好,50.2,88.5,困难,7.29,69230.13
男,29.4,152.2,81.6,二线城市,二线户籍,4.7,较差,44.9,85.8,困难,5.39,41.62
女,30.9,156.1,40.0,二线城市,二线户籍,7.7,优秀,70.1,84.7,困难,5.89,49.47
男,45.1,173.1,70.2,农村地区,一线户籍,1.9,优秀,44.4,83.8,困难,1.46,2452.36
女,18.0,154.5,62.4,二线城市,二线户籍,5.5,良好,53.0,88.4,工薪,53.05,66484469.05
女,42.1,164.3,41.0,三线城市,农村户籍,4.6,优秀,52.4,89.5,工薪,37.95,541455.67
男,33.7,179.4,74.0,农村地区,三线户籍,8.8,一般,67.0,102.2,中产,46.5,66100.08
男,38.5,164.2,73.7,一线城市,一线户籍,6.2,一般,35.7,115.3,中产,1.45,0.63
男,37.4,172.1,60.1,三线城市,三线户籍,9.2,优秀,56.1,123.6,富裕,10.29,7.35
女,26.1,157.7,48.7,农村地区,二线户籍,10.0,良好,58.0,80.1,中产,1.99,1.2544382121473682e+16
男,21.0,167.0,77.4,农村地区,二线户籍,7.2,优秀,60.8,85.7,中产,5.03,92186556.54
男,28.9,157.3,69.0,二线城市,三线户籍,7.7,良好,52.2,88.4,工薪,12.07,0.33
女,18.8,158.6,53.2,二线城市,农村户籍,7.0,一般,60.8,87.2,富裕,48.34,1385.27
男,18.0,182.8,75.8,一线城市,二线户籍,5.3,一般,39.2,88.0,工薪,10.24,112727626.93
女,19.7,162.4,58.7,二线城市,三线户籍,7.0,优秀,63.5,83.1,富裕,35.28,0.0
女,32.9,162.7,46.2,二线城市,农村户籍,6.6,良好,55.4,117.6,工薪,4.12,51086004.38
男,33.3,168.2,78.4,农村地区,三线户籍,9.4,良好,53.7,98.3,工薪,19.55,217400.88
男,34.0,163.8,80.3,一线城市,三线户籍,8.6,一般,74.5,92.5,困难,2.53,1964646.12
女,33.4,164.6,51.8,农村地区,二线户籍,10.0,优秀,60.7,92.6,中产,5.78,15931164205.88
女,18.0,166.7,52.0,农村地区,二线户籍,10.0,良好,55.1,119.7,工薪,65.74,41632340685.51
男,39.0,175.0,76.7,二线城市,农村户籍,5.5,良好,63.1,89.5,工薪,62.86,2714.89
男,42.5,179.4,91.9,农村地区,二线户籍,8.7,一般,68.8,92.4,工薪,17.36,354.07
男,23.6,167.1,53.5,一线城市,农村户籍,6.9,优秀,70.4,88.8,工薪,1017.35,20208412.67
男,22.5,182.8,59.3,二线城市,二线户籍,7.6,优秀,82.1,100.0,中产,2.79,405886.01
女,25.7,160.8,49.4,三线城市,农村户籍,8.4,优秀,40.5,102.7,工薪,21.7,1075523655.57
男,28.5,167.2,73.5,三线城市,三线户籍,4.0,良好,73.5,90.8,工薪,1.58,0.0
女,37.9,157.0,45.6,三线城市,三线户籍,3.4,一般,53.3,107.1,中产,1.1,45160224722.71
男,18.0,163.9,86.2,二线城市,三线户籍,7.8,一般,68.3,81.4,中产,11.64,0.25
女,25.4,156.9,63.8,一线城市,二线户籍,4.4,一般,69.9,71.0,工薪,8.65,18222.81
男,35.0,173.6,73.3,三线城市,农村户籍,7.6,良好,60.4,135.9,困难,2.61,9281.95
男,39.3,178.1,83.4,二线城市,农村户籍,9.9,一般,52.5,94.1,困难,0.63,77.35
男,24.2,177.7,71.5,二线城市,三线户籍,7.6,良好,67.3,110.1,困难,34.41,3.97
男,36.0,160.8,80.4,三线城市,三线户籍,10.0,优秀,70.5,89.0,中产,3.37,48731.68
女,37.0,157.3,55.2,农村地区,三线户籍,3.1,优秀,67.6,93.0,工薪,8.25,1611202921760209.5
女,18.0,153.9,44.7,二线城市,二线户籍,4.6,优秀,74.2,119.7,中产,1.01,19.07
男,34.7,181.1,72.6,三线城市,三线户籍,6.2,良好,64.3,114.0,工薪,3.69,46193976.33
男,35.2,157.4,75.7,二线城市,三线户籍,7.4,一般,66.6,107.8,工薪,24.14,119683.27
男,36.9,175.2,89.2,二线城市,二线户籍,3.2,良好,69.7,85.2,工薪,12.29,1533182.14
女,18.0,162.6,61.4,二线城市,二线户籍,5.3,优秀,58.7,95.6,富裕,7.99,124118460300.74
女,41.2,170.8,46.5,农村地区,一线户籍,7.0,优秀,72.1,111.2,工薪,0.85,2912356.81
女,35.4,156.3,77.5,三线城市,三线户籍,0.0,良好,75.3,84.7,富裕,6.12,3.917500296917147e+17
女,42.9,168.1,61.5,一线城市,一线户籍,5.9,一般,50.9,101.7,工薪,8.19,2478551647.47
女,46.3,158.8,60.3,农村地区,三线户籍,9.1,优秀,69.8,119.4,中产,91.56,12783071369167.0
男,33.9,175.8,75.5,一线城市,农村户籍,6.7,优秀,75.4,118.6,富裕,29.51,9186.47
男,29.2,172.7,56.4,二线城市,三线户籍,10.0,良好,42.0,121.4,中产,149.03,1267.65
男,36.5,167.4,81.3,二线城市,三线户籍,4.3,一般,46.5,114.3,中产,19.29,6427729035.23
男,37.5,175.2,90.8,三线城市,三线户籍,10.0,较差,54.1,80.4,中产,74.08,18220263.42
男,26.7,164.9,63.1,三线城市,二线户籍,6.8,良好,51.6,87.0,富裕,30.32,133037249.64
男,28.4,170.8,83.7,农村地区,三线户籍,3.6,一般,53.3,81.1,工薪,0.89,559943.31
女,18.0,159.3,55.0,农村地区,二线户籍,9.6,优秀,57.8,84.9,中产,29.6,0.0
女,39.5,157.7,47.5,二线城市,农村户籍,6.2,一般,58.3,110.2,困难,2.38,4974678.24
女,41.3,160.2,63.9,二线城市,二线户籍,8.0,优秀,48.8,98.0,富裕,53.87,1.02
女,36.7,157.2,52.1,二线城市,二线户籍,7.7,优秀,57.8,108.4,困难,10.72,25794352.36
女,26.1,162.2,62.5,农村地区,三线户籍,7.9,一般,83.7,81.1,困难,18.67,13240642493.19
男,36.9,172.2,77.9,二线城市,二线户籍,7.3,较差,36.1,73.5,富裕,7.67,4065919.63
男,23.2,176.4,86.6,二线城市,三线户籍,3.0,良好,60.3,99.6,困难,49.66,15.0
男,31.4,166.0,67.3,三线城市,三线户籍,4.7,优秀,61.2,114.2,工薪,11.09,100.83
男,22.8,180.4,68.4,三线城市,农村户籍,5.4,优秀,55.6,105.8,中产,42.42,103.01
男,29.2,161.1,73.6,二线城市,一线户籍,4.8,良好,58.6,96.8,中产,4.51,175914335.55
男,43.1,161.4,59.4,三线城市,农村户籍,7.1,良好,63.2,95.8,中产,11.45,44439.36
女,30.0,157.6,40.0,农村地区,三线户籍,3.0,良好,66.8,90.2,富裕,4.97,17287643.85
女,35.7,163.8,53.1,二线城市,三线户籍,4.0,优秀,50.5,114.2,工薪,72.42,2302902.88
男,39.1,167.3,78.5,一线城市,二线户籍,9.9,良好,38.3,110.8,困难,26.48,51497.78
男,31.4,176.4,89.8,三线城市,二线户籍,5.0,良好,60.8,97.7,中产,10.34,2576552.75
男,18.0,158.5,68.8,三线城市,三线户籍,7.3,良好,74.8,105.6,工薪,12.84,0.66
男,30.1,175.3,47.7,二线城市,三线户籍,5.5,一般,78.3,110.9,工薪,1.73,995248730722.3
女,38.0,153.8,42.3,三线城市,二线户籍,3.9,较差,43.0,92.3,富裕,40.27,82682.28
男,43.4,173.5,63.5,三线城市,农村户籍,9.4,优秀,76.2,111.9,富裕,22.73,12.89
女,24.7,155.6,62.8,二线城市,三线户籍,6.8,优秀,46.8,97.6,中产,20.63,48278927.18
男,40.0,175.9,57.7,三线城市,农村户籍,8.9,优秀,56.0,140.0,中产,54.15,246.46
男,28.8,158.4,56.1,农村地区,三线户籍,4.7,良好,48.8,100.3,中产,24.5,3704467.77
女,30.9,158.2,41.2,一线城市,二线户籍,6.0,良好,89.6,125.0,困难,34.41,9256.3
男,19.8,184.1,91.7,二线城市,三线户籍,5.7,良好,63.0,108.3,工薪,15.5,249.35
女,44.8,156.4,64.1,二线城市,农村户籍,2.7,良好,45.7,86.8,中产,37.4,42961319457881.16
女,22.6,159.6,47.0,农村地区,农村户籍,5.4,一般,81.6,116.6,中产,11.14,0.0
女,45.4,156.1,49.5,农村地区,农村户籍,7.8,良好,66.9,105.5,中产,2.5,854813735375977.9
男,31.6,162.1,63.7,三线城市,三线户籍,1.2,良好,66.6,92.9,工薪,11.3,27.42
女,18.0,167.6,58.6,农村地区,农村户籍,6.8,优秀,64.5,116.2,工薪,108.15,28616668425.6
女,34.4,163.5,55.7,三线城市,农村户籍,9.1,良好,40.0,84.6,工薪,4.08,870504541647606.5
男,27.8,166.9,52.7,一线城市,农村户籍,8.5,优秀,46.1,80.0,工薪,16.03,1.44
男,34.3,171.8,74.0,二线城市,农村户籍,8.1,较差,72.5,108.1,困难,17.42,4157.89
男,45.7,163.4,56.3,一线城市,三线户籍,9.3,较差,91.1,94.4,中产,13.78,637807752.5
女,22.8,158.1,60.7,一线城市,农村户籍,2.6,优秀,52.2,115.7,中产,4.27,92571.17
男,44.2,168.3,67.9,三线城市,农村户籍,3.1,良好,79.4,111.1,中产,79.87,1.3704766833077644e+20
男,18.0,159.5,77.3,农村地区,二线户籍,9.0,一般,87.1,125.9,困难,2.67,0.03
女,34.2,162.8,65.7,二线城市,农村户籍,6.6,良好,48.6,92.8,困难,32.2,0.98
男,29.5,169.7,68.4,一线城市,三线户籍,2.2,优秀,57.9,108.4,困难,3.72,645616591983833.9
女,32.7,167.5,44.6,三线城市,农村户籍,4.9,较差,66.5,106.5,中产,3.73,398.81
女,25.7,159.1,57.5,三线城市,二线户籍,8.4,优秀,43.4,91.4,工薪,53.03,4209145.14
女,32.6,156.2,56.1,三线城市,农村户籍,7.0,优秀,87.2,101.3,工薪,16.19,3200660243.18
女,20.4,163.0,52.5,农村地区,三线户籍,10.0,良好,39.9,125.2,困难,11.27,855024779220.02
男,32.6,168.2,74.2,三线城市,一线户籍,9.3,一般,66.7,137.1,困难,10.66,1207183.48
女,19.9,160.8,55.1,二线城市,三线户籍,3.3,良好,65.9,87.6,工薪,4.91,53109765.78
女,20.8,164.8,67.3,三线城市,三线户籍,5.5,较差,52.1,108.8,中产,14.76,6295575404.73
男,36.0,183.8,65.1,二线城市,二线户籍,7.4,优秀,70.8,128.7,中产,40.32,13935525924.64
男,39.3,174.8,71.2,一线城市,三线户籍,4.6,优秀,37.4,102.5,中产,19.23,8354655.23
女,37.1,162.5,60.9,三线城市,农村户籍,6.3,优秀,75.7,87.8,工薪,37.89,1764787.3
女,37.0,160.1,68.6,二线城市,三线户籍,5.4,优秀,39.3,93.8,中产,20.01,1282405831.16
男,20.6,174.9,66.6,二线城市,二线户籍,8.9,较差,65.6,70.0,中产,38.52,78.35
男,24.4,163.8,63.8,三线城市,二线户籍,4.0,优秀,65.7,107.7,中产,7.03,829233323035914.2
男,22.6,167.4,56.4,一线城市,农村户籍,5.9,良好,48.9,87.2,中产,9.61,23811.46
男,30.2,167.7,62.6,二线城市,三线户籍,6.2,良好,53.1,95.7,困难,5.14,181588986.86
女,23.1,156.8,64.8,三线城市,三线户籍,5.2,一般,81.5,98.2,中产,27.78,220883.55
女,36.7,155.9,47.4,农村地区,三线户籍,7.0,优秀,87.7,114.6,中产,5.07,14587368242.04
男,34.3,167.5,60.6,一线城市,三线户籍,4.0,优秀,87.5,114.8,工薪,50.77,3322.38
男,24.1,173.5,71.9,二线城市,农村户籍,7.9,较差,65.9,96.9,工薪,27.28,1256648.15
男,29.1,176.8,68.1,农村地区,农村户籍,6.8,优秀,77.1,94.9,中产,47.72,41920038.62
男,28.5,171.7,77.4,一线城市,农村户籍,5.4,优秀,76.6,92.0,工薪,35.42,207698764551.86
男,29.4,183.9,80.1,农村地区,三线户籍,6.1,良好,54.4,78.8,中产,6.82,2770567265.13
女,25.7,163.3,44.4,三线城市,一线户籍,3.2,良好,66.5,109.7,中产,18.29,62.84
男,27.1,168.7,74.5,二线城市,农村户籍,5.0,优秀,59.2,96.0,工薪,30.16,5.65
女,20.9,158.3,64.6,一线城市,二线户籍,9.2,良好,73.9,97.7,中产,47.8,37338.82
女,38.9,150.5,41.2,二线城市,三线户籍,8.3,优秀,37.7,98.1,困难,5.16,175057031836.28
女,18.0,155.8,54.4,三线城市,农村户籍,6.9,良好,77.6,78.6,困难,21.76,7257.98
女,30.9,164.0,59.7,一线城市,农村户籍,5.0,优秀,64.1,120.5,中产,15.04,62729.74
男,38.5,173.2,70.6,二线城市,二线户籍,5.5,一般,30.3,94.5,困难,1.73,208764992.81
